name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
chr_pslide_exert_plr,raw\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.wav,vox_local_plr_2d,char_human,,voice,100,100,100,0,0,0,log2,log1,allon,rdefault,5,priority,1,oldest,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,85,plot_dialog_player,front_and_center,100,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.xm4,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.mp3,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.wav,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.wds,0,cmn_foley,english
chr_pslide_exert_plr,raw\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.wav,vox_local_plr_2d,char_human,,voice,100,100,100,0,0,0,log2,log1,allon,rdefault,5,priority,1,oldest,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,85,plot_dialog_player,front_and_center,100,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.xm4,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.mp3,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.wav,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.wds,0,cmn_foley,english
vox_cub_0_breathing_better,raw\english\sound\vox\dds\us\breath\carter\breathing_better.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.wav,0,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wds,0,mpl_vox_dds_cub,english
vox_cub_0_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_better,raw\english\sound\vox\dds\us\breath\carter\breathing_better.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.wav,0,discdata\english\sound\vox\dds\us\breath\carter\breathing_better.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_00.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_01.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wds,0,mpl_vox_dds_cub,english
vox_cub_1_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wav,vox_dds_mpl,,,voice_player,96,96,100,240,2100,2800,curve2,log1,allon,rcurve1,2,reject,1,reject,0,0,0,20,60,0,1,3d,streamed,nonlooping,,1,0,86,,default,0,50,500,99,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,60,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wds,0,mpl_vox_dds_cub,english
