name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,source_csv,language
amb_player_heartbeat_loud,raw\sound\evt\int_escape\heartbeat\amb_heartbeat_00.wav,evt_2d,,,voice_player,85,85,100,0,0,0,default,default,allon,rdefault,5,oldest,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,92,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice_player,yes,raw\sound\evt\int_escape\heartbeat\amb_heartbeat_00.xm4,0,raw\sound\evt\int_escape\heartbeat\amb_heartbeat_00.mp3,0,raw\sound\evt\int_escape\heartbeat\amb_heartbeat_00.wav,0,spl_frontend,all
amb_player_heartmonitor,raw\sound\evt\front_end\heart_monitor\heart_monitor.wav,amb_1000,,,ambience,75,75,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,0,0,0,10,50,0,1,3d,loaded,nonlooping,,1,200,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\evt\front_end\heart_monitor\heart_monitor.xm4,0,raw\sound\evt\front_end\heart_monitor\heart_monitor.mp3,0,raw\sound\evt\front_end\heart_monitor\heart_monitor.wav,0,spl_frontend,all
amb_trippy,raw\sound\evt\int_escape\backgrounds\amb_trippy.wav,amb_500,,,ambience,85,85,100,100,500,500,log2,log1,allon,rdefault,4,priority,5,reject,0,0,0,10,50,0,1,2d,streamed,looping,,1,0,96,,quad,0,40,80,94,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\evt\int_escape\backgrounds\amb_trippy_l.xm4,0,discdata\sound\evt\int_escape\backgrounds\amb_trippy_l.mp3,0,discdata\sound\evt\int_escape\backgrounds\amb_trippy_l.wav,0,spl_frontend,all
chr_death_gibs,raw\sound\fly\gibs\gibs_00.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\gibs_00.xm4,0,raw\sound\fly\gibs\gibs_00.mp3,0,raw\sound\fly\gibs\gibs_00.wav,0,cmn_foley,all
chr_death_gibs,raw\sound\fly\gibs\gibs_01.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\gibs_01.xm4,0,raw\sound\fly\gibs\gibs_01.mp3,0,raw\sound\fly\gibs\gibs_01.wav,0,cmn_foley,all
chr_death_gibs,raw\sound\fly\gibs\gibs_02.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\gibs_02.xm4,0,raw\sound\fly\gibs\gibs_02.mp3,0,raw\sound\fly\gibs\gibs_02.wav,0,cmn_foley,all
chr_death_gibs,raw\sound\fly\gibs\gibs_03.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\gibs_03.xm4,0,raw\sound\fly\gibs\gibs_03.mp3,0,raw\sound\fly\gibs\gibs_03.wav,0,cmn_foley,all
chr_gib_epic,raw\sound\fly\gibs\epic\fly_gib_00.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\epic\fly_gib_00.xm4,0,raw\sound\fly\gibs\epic\fly_gib_00.mp3,0,raw\sound\fly\gibs\epic\fly_gib_00.wav,0,cmn_foley,all
chr_gib_epic,raw\sound\fly\gibs\epic\fly_gib_01.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\epic\fly_gib_01.xm4,0,raw\sound\fly\gibs\epic\fly_gib_01.mp3,0,raw\sound\fly\gibs\epic\fly_gib_01.wav,0,cmn_foley,all
chr_gib_epic,raw\sound\fly\gibs\epic\fly_gib_02.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\epic\fly_gib_02.xm4,0,raw\sound\fly\gibs\epic\fly_gib_02.mp3,0,raw\sound\fly\gibs\epic\fly_gib_02.wav,0,cmn_foley,all
chr_gib_epic,raw\sound\fly\gibs\epic\fly_gib_03.wav,,char_human,,event,100,100,100,2000,4000,6000,curve4,default,allon,rdefault,5,priority,3,reject,-182,133,0,50,90,0.15,0.65,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0.1,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\fly\gibs\epic\fly_gib_03.xm4,0,raw\sound\fly\gibs\epic\fly_gib_03.mp3,0,raw\sound\fly\gibs\epic\fly_gib_03.wav,0,cmn_foley,all
dst_electronics_elc_sm,raw\sound\dst\generic\electric\small\small_00.wav,,,,destructable,80,80,100,100,850,1200,log2,log1,allon,rdefault,5,priority,5,reject,-400,400,0,10,55,0.25,1,3d,loaded,nonlooping,,1,0,100,,default,0,100,300,93,0.5,0.2,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,explosion,no,raw\sound\dst\generic\electric\small\small_00.xm4,0,raw\sound\dst\generic\electric\small\small_00.mp3,0,raw\sound\dst\generic\electric\small\small_00.wav,0,spl_frontend,all
dst_electronics_elc_sm,raw\sound\dst\generic\electric\small\small_01.wav,,,,destructable,80,80,100,100,850,1200,log2,log1,allon,rdefault,5,priority,5,reject,-400,400,0,10,55,0.25,1,3d,loaded,nonlooping,,1,0,100,,default,0,100,300,93,0.5,0.2,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,explosion,no,raw\sound\dst\generic\electric\small\small_01.xm4,0,raw\sound\dst\generic\electric\small\small_01.mp3,0,raw\sound\dst\generic\electric\small\small_01.wav,0,spl_frontend,all
dst_electronics_elc_sm,raw\sound\dst\generic\electric\small\small_02.wav,,,,destructable,80,80,100,100,850,1200,log2,log1,allon,rdefault,5,priority,5,reject,-400,400,0,10,55,0.25,1,3d,loaded,nonlooping,,1,0,100,,default,0,100,300,93,0.5,0.2,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,explosion,no,raw\sound\dst\generic\electric\small\small_02.xm4,0,raw\sound\dst\generic\electric\small\small_02.mp3,0,raw\sound\dst\generic\electric\small\small_02.wav,0,spl_frontend,all
dst_electronics_elc_sm,raw\sound\dst\generic\electric\small\small_03.wav,,,,destructable,80,80,100,100,850,1200,log2,log1,allon,rdefault,5,priority,5,reject,-400,400,0,10,55,0.25,1,3d,loaded,nonlooping,,1,0,100,,default,0,100,300,93,0.5,0.2,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,explosion,no,raw\sound\dst\generic\electric\small\small_03.xm4,0,raw\sound\dst\generic\electric\small\small_03.mp3,0,raw\sound\dst\generic\electric\small\small_03.wav,0,spl_frontend,all
dst_electronics_elc_sm,raw\sound\dst\generic\electric\small\small_04.wav,,,,destructable,80,80,100,100,850,1200,log2,log1,allon,rdefault,5,priority,5,reject,-400,400,0,10,55,0.25,1,3d,loaded,nonlooping,,1,0,100,,default,0,100,300,93,0.5,0.2,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,explosion,no,raw\sound\dst\generic\electric\small\small_04.xm4,0,raw\sound\dst\generic\electric\small\small_04.mp3,0,raw\sound\dst\generic\electric\small\small_04.wav,0,spl_frontend,all
evt_camera_scroll_x_loop,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_x_lp.wav,evt_2d,,,ui,81,81,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,looping,,1,0,0,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_x_lp_l.xm4,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_x_lp_l.mp3,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_x_lp_l.wav,0,spl_frontend,all
evt_camera_scroll_y_loop,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_y_lp.wav,evt_2d,,,ui,90,90,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,looping,,1,0,0,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_y_lp_l.xm4,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_y_lp_l.mp3,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_scroll_y_lp_l.wav,0,spl_frontend,all
evt_camera_zoom_in_loop,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_in_lp.wav,evt_2d,,,ui,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,looping,,1,0,0,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_in_lp_l.xm4,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_in_lp_l.mp3,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_in_lp_l.wav,0,spl_frontend,all
evt_camera_zoom_out_loop,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_out_lp.wav,evt_2d,,,ui,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,looping,,1,0,0,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_out_lp_l.xm4,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_out_lp_l.mp3,0,raw\sound\sce\wmd\sr71_camera\evt_sr71_camera_zoom_out_lp_l.wav,0,spl_frontend,all
evt_electrocute,raw\sound\evt\front_end\electrocute\electrocute_00.wav,evt_2d,,evt_electrocute_lfe_start,event,100,100,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice_player,no,raw\sound\evt\front_end\electrocute\electrocute_00.xm4,0,raw\sound\evt\front_end\electrocute\electrocute_00.mp3,0,raw\sound\evt\front_end\electrocute\electrocute_00.wav,0,spl_frontend,all
evt_electrocute_lfe,raw\sound\evt\front_end\electrocute\electrocute_00.wav,evt_2d,,,event,100,100,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,lfe,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice_player,no,raw\sound\evt\front_end\electrocute\electrocute_00.xm4,0,raw\sound\evt\front_end\electrocute\electrocute_00.mp3,0,raw\sound\evt\front_end\electrocute\electrocute_00.wav,0,spl_frontend,all
evt_electrocute_lfe_start,raw\sound\wpn\assault\aug\plr\shot\silenced\lfe\lfe_00.wav,evt_2d,,evt_electrocute_lfe,event,100,100,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,lfe,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice_player,no,raw\sound\wpn\assault\aug\plr\shot\silenced\lfe\lfe_00.xm4,0,raw\sound\wpn\assault\aug\plr\shot\silenced\lfe\lfe_00.mp3,0,raw\sound\wpn\assault\aug\plr\shot\silenced\lfe\lfe_00.wav,0,spl_frontend,all
evt_get_up,raw\sound\evt\front_end\struggle\strap\get_up\get_up.wav,evt_2d,,,event,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\evt\front_end\struggle\strap\get_up\get_up.xm4,0,raw\sound\evt\front_end\struggle\strap\get_up\get_up.mp3,0,raw\sound\evt\front_end\struggle\strap\get_up\get_up.wav,0,spl_frontend,all
evt_hit_desk,raw\sound\evt\front_end\anim\evt_int_bang_table.wav,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\evt\front_end\anim\evt_int_bang_table.xm4,0,raw\sound\evt\front_end\anim\evt_int_bang_table.mp3,0,raw\sound\evt\front_end\anim\evt_int_bang_table.wav,0,spl_frontend,all
evt_new_game_flash,raw\sound\evt\bulletcam\evt_bulletcam_start.wav,evt_2d,,evt_player_breath_cold,ui,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\evt\bulletcam\evt_bulletcam_start.xm4,0,raw\sound\evt\bulletcam\evt_bulletcam_start.mp3,0,raw\sound\evt\bulletcam\evt_bulletcam_start.wav,0,spl_frontend,all
evt_player_breath_cold,raw\sound\evt\int_escape\intro\vox_int_mason_gasping_b.wav,vox_local_plr_2d_hurt,,,voice_player,100,100,100,0,0,0,log2,log1,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,500,85,plot_dialog,quad,100,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player_hurt,yes,discdata\sound\evt\int_escape\intro\vox_int_mason_gasping_b.xm4,0,discdata\sound\evt\int_escape\intro\vox_int_mason_gasping_b.mp3,0,discdata\sound\evt\int_escape\intro\vox_int_mason_gasping_b.wav,0,spl_frontend,all
evt_start_button,raw\sound\evt\front_end\start_button\evt_start_button.wav,evt_2d,,,event,90,90,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,100,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,voice_player,no,raw\sound\evt\front_end\start_button\evt_start_button.xm4,0,raw\sound\evt\front_end\start_button\evt_start_button.mp3,0,raw\sound\evt\front_end\start_button\evt_start_button.wav,0,spl_frontend,all
evt_strap_break,raw\sound\evt\front_end\struggle\strap\break\break_00.wav,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\evt\front_end\struggle\strap\break\break_00.xm4,0,raw\sound\evt\front_end\struggle\strap\break\break_00.mp3,0,raw\sound\evt\front_end\struggle\strap\break\break_00.wav,0,spl_frontend,all
evt_strap_struggle,raw\sound\evt\front_end\struggle\strap\struggle_00.wav,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\evt\front_end\struggle\strap\struggle_00.xm4,0,raw\sound\evt\front_end\struggle\strap\struggle_00.mp3,0,raw\sound\evt\front_end\struggle\strap\struggle_00.wav,0,spl_frontend,all
evt_strap_struggle,raw\sound\evt\front_end\struggle\strap\struggle_01.wav,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\evt\front_end\struggle\strap\struggle_01.xm4,0,raw\sound\evt\front_end\struggle\strap\struggle_01.mp3,0,raw\sound\evt\front_end\struggle\strap\struggle_01.wav,0,spl_frontend,all
