name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
chr_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wav,vox_local_plr_2d,,,voice_player,96,96,100,0,0,0,log2,log1,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,90,,quad,0,0,0,0,0.1,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_02.wds,0,cmn_exerts,english
chr_breathing_hurt,raw\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wav,vox_local_plr_2d,,,voice_player,96,96,100,0,0,0,log2,log1,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,90,,quad,0,0,0,0,0.1,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt\hurt_03.wds,0,cmn_exerts,english
chr_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wav,vox_local_plr_2d,,,voice_player,96,96,100,0,0,0,log2,log1,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,90,,front_mostly,0,0,0,0,0.1,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_00.wds,0,cmn_exerts,english
chr_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wav,vox_local_plr_2d,,,voice_player,96,96,100,0,0,0,log2,log1,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,90,,front_mostly,0,0,0,0,0.1,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_01.wds,0,cmn_exerts,english
chr_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wav,vox_local_plr_2d,,,voice_player,96,96,100,0,0,0,log2,log1,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,90,,front_mostly,0,0,0,0,0.1,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_02.wds,0,cmn_exerts,english
chr_breathing_hurt_start,raw\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wav,vox_local_plr_2d,,,voice_player,96,96,100,0,0,0,log2,log1,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,90,,front_mostly,0,0,0,0,0.1,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\hurt_start\hurt_start_03.wds,0,cmn_exerts,english
chr_npc_charge_viet,raw\english\sound\vox\dds\vi\charge\viet_charge_00.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,0.25,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\vi\charge\viet_charge_00.xm4,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_00.mp3,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_00.wav,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_00.wds,0,cmn_exerts,english
chr_npc_charge_viet,raw\english\sound\vox\dds\vi\charge\viet_charge_01.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,0.25,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\vi\charge\viet_charge_01.xm4,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_01.mp3,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_01.wav,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_01.wds,0,cmn_exerts,english
chr_npc_charge_viet,raw\english\sound\vox\dds\vi\charge\viet_charge_02.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,0.25,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\vi\charge\viet_charge_02.xm4,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_02.mp3,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_02.wav,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_02.wds,0,cmn_exerts,english
chr_npc_charge_viet,raw\english\sound\vox\dds\vi\charge\viet_charge_03.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,0.25,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\vi\charge\viet_charge_03.xm4,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_03.mp3,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_03.wav,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_03.wds,0,cmn_exerts,english
chr_npc_charge_viet,raw\english\sound\vox\dds\vi\charge\viet_charge_04.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,0.25,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\vi\charge\viet_charge_04.xm4,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_04.mp3,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_04.wav,0,discdata\english\sound\vox\dds\vi\charge\viet_charge_04.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_00.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_00.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_00.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_00.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_00.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_01.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_01.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_01.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_01.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_01.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_02.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_02.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_02.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_02.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_02.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_03.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_03.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_03.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_03.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_03.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_04.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_04.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_04.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_04.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_04.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_05.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_05.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_05.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_05.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_05.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_06.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_06.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_06.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_06.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_06.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_07.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_07.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_07.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_07.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_07.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_08.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_08.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_08.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_08.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_08.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_09.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_09.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_09.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_09.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_09.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_10.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_10.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_10.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_10.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_10.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_11.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_11.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_11.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_11.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_11.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_12.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_12.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_12.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_12.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_12.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_13.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_13.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_13.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_13.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_13.wds,0,cmn_exerts,english
chr_play_grunt_american,raw\english\sound\vox\dds\us\exert\generic\thrust\thrust_14.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,5,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,pitch variant,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_14.xm4,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_14.mp3,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_14.wav,0,discdata\english\sound\vox\dds\us\exert\generic\thrust\thrust_14.wds,0,cmn_exerts,english
