name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
chr_pslide_exert_plr,raw\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.wav,vox_local_plr_2d,char_human,,voice,100,100,100,0,0,0,log2,log1,allon,rdefault,5,priority,1,oldest,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,85,plot_dialog_player,front_and_center,100,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.xm4,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.mp3,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.wav,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_04.wds,0,cmn_foley,english
chr_pslide_exert_plr,raw\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.wav,vox_local_plr_2d,char_human,,voice,100,100,100,0,0,0,log2,log1,allon,rdefault,5,priority,1,oldest,0,0,0,100,100,0,1,2d,streamed,nonlooping,,1,0,85,plot_dialog_player,front_and_center,100,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.xm4,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.mp3,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.wav,0,discdata\english\sound\vox\dds\us\exert\carter\jump\launch_exert_05.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_00.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_01.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_02.wds,0,cmn_foley,english
chr_revive_gasp,raw\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.wav,vox_melee_grunt,char_human,,voice,97,97,100,400,800,800,curve4,log1,allon,rcurve1,5,priority,1,reject,-182,165,0,20,50,0,1,3d,streamed,nonlooping,,1,0,92,,default,0,50,400,95,0.2,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.xm4,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.mp3,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.wav,0,discdata\english\sound\vox\dds\us\breath\carter\revive_gasp\revive_gasp_03.wds,0,cmn_foley,english
evt_tv_ken_so1,raw\english\sound\evt\front_end\tvs\evt_tv_ken_so2.wav,evt_3d,,,event,100,100,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,discdata\english\sound\evt\front_end\tvs\evt_tv_ken_so2.xm4,0,discdata\english\sound\evt\front_end\tvs\evt_tv_ken_so2.mp3,0,discdata\english\sound\evt\front_end\tvs\evt_tv_ken_so2.wav,0,discdata\english\sound\evt\front_end\tvs\evt_tv_ken_so2.wds,0,spl_frontend,english
evt_tv_par_so2,raw\english\sound\evt\front_end\tvs\evt_tv_par_so2.wav,evt_3d,,,event,100,100,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,discdata\english\sound\evt\front_end\tvs\evt_tv_par_so2.xm4,0,discdata\english\sound\evt\front_end\tvs\evt_tv_par_so2.mp3,0,discdata\english\sound\evt\front_end\tvs\evt_tv_par_so2.wav,0,discdata\english\sound\evt\front_end\tvs\evt_tv_par_so2.wds,0,spl_frontend,english
evt_tv_war_so3,raw\english\sound\evt\front_end\tvs\evt_tv_war_so3.wav,evt_3d,,,event,100,100,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so3.xm4,0,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so3.mp3,0,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so3.wav,0,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so3.wds,0,spl_frontend,english
evt_tv_war_so5,raw\english\sound\evt\front_end\tvs\evt_tv_war_so5.wav,evt_3d,,,event,100,100,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so5.xm4,0,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so5.mp3,0,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so5.wav,0,discdata\english\sound\evt\front_end\tvs\evt_tv_war_so5.wds,0,spl_frontend,english
int_2_vorkuta_movie,raw\english\sound\int\int_2_vorkuta.wav,mid,frontend,,flashbacks,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,flashbacks,no,raw\english\sound\int\int_2_vorkuta.xm4,0,raw\english\sound\int\int_2_vorkuta.mp3,0,raw\english\sound\int\int_2_vorkuta.wav,0,raw\english\sound\int\int_2_vorkuta.wds,0,spl_flashbacks,english
int_3_drag_krav_movie,raw\english\sound\int\int_3_drag_krav.wav,mid,frontend,,flashbacks,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,flashbacks,no,raw\english\sound\int\int_3_drag_krav.xm4,0,raw\english\sound\int\int_3_drag_krav.mp3,0,raw\english\sound\int\int_3_drag_krav.wav,0,raw\english\sound\int\int_3_drag_krav.wds,0,spl_flashbacks,english
int_4_krav_weaver_movie,raw\english\sound\int\int_4_krav_weaver.wav,mid,frontend,,flashbacks,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,flashbacks,no,raw\english\sound\int\int_4_krav_weaver.xm4,0,raw\english\sound\int\int_4_krav_weaver.mp3,0,raw\english\sound\int\int_4_krav_weaver.wav,0,raw\english\sound\int\int_4_krav_weaver.wds,0,spl_flashbacks,english
int_4_nova6_bodies_movie,raw\english\sound\int\int_4_nova6_bodies.wav,mid,frontend,,flashbacks,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,flashbacks,no,raw\english\sound\int\int_4_nova6_bodies.xm4,0,raw\english\sound\int\int_4_nova6_bodies.mp3,0,raw\english\sound\int\int_4_nova6_bodies.wav,0,raw\english\sound\int\int_4_nova6_bodies.wds,0,spl_flashbacks,english
int_4_torturetable_movie,raw\english\sound\int\int_4_torturetable.wav,mid,frontend,,flashbacks,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,flashbacks,no,raw\english\sound\int\int_4_torturetable.xm4,0,raw\english\sound\int\int_4_torturetable.mp3,0,raw\english\sound\int\int_4_torturetable.wav,0,raw\english\sound\int\int_4_torturetable.wds,0,spl_flashbacks,english
int_5_reznov_vorkuta_movie,raw\english\sound\int\int_5_reznov_vorkuta.wav,mid,frontend,,flashbacks,97,97,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,0,,quad,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,flashbacks,no,raw\english\sound\int\int_5_reznov_vorkuta.xm4,0,raw\english\sound\int\int_5_reznov_vorkuta.mp3,0,raw\english\sound\int\int_5_reznov_vorkuta.wav,0,raw\english\sound\int\int_5_reznov_vorkuta.wds,0,spl_flashbacks,english
mus_devil,raw\english\sound\mus\licensed\stones\mus_stones_sympathy_loop.wav,mus_normal_loop_2d,front_end,,music,97,97,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,looping,,1,0,0,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,yes,0,0,wma,yes,no,world,music,no,discdata\english\sound\mus\licensed\stones\mus_stones_sympathy_loop_l.xm4,0,discdata\english\sound\mus\licensed\stones\mus_stones_sympathy_loop_l.mp3,0,discdata\english\sound\mus\licensed\stones\mus_stones_sympathy_loop_l.wav,0,discdata\english\sound\mus\licensed\stones\mus_stones_sympathy_loop_l.wds,0,spl_music,english
vox_fro1_s01_001a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_001a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_001a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_001a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_001a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_001a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_001a_huds.wds,0,spl_frontend_vox,english
vox_fro1_s01_002a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_002a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_002a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_002a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_002a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_002a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_002a_huds.wds,0,spl_frontend_vox,english
vox_fro1_s01_004a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_004a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_004a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_004a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_004a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_004a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_004a_huds.wds,0,spl_frontend_vox,english
vox_fro1_s01_006a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_006a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_006a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_006a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_006a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_006a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_006a_huds.wds,0,spl_frontend_vox,english
vox_fro1_s01_007a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_007a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_007a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_007a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_007a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_007a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_007a_huds.wds,0,spl_frontend_vox,english
vox_fro1_s01_009a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_009a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_009a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_009a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_009a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_009a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_009a_huds.wds,0,spl_frontend_vox,english
vox_fro1_s01_010a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_010a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_010a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_010a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_010a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_010a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_010a_huds.wds,0,spl_frontend_vox,english
vox_fro1_s01_012a_huds,raw\english\sound\vox\scripted\frontend\vox_fro1_s01_012a_huds.wav,vox_plot_dialog,,,voice,100,100,100,500,3000,3000,log3,log1,allon,rcurve3,5,priority,5,reject,0,0,0,100,100,0,1,3d,streamed,nonlooping,,1,0,91,plot_dialog,default,99,50,250,92,0.15,0.5,no,no,none,1000,no,frontend_vox_fro1_s01_012a_huds,both,no,no,mature,,75,no,no,0,0,wma,yes,yes,voice,voice,yes,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_012a_huds.xm4,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_012a_huds.mp3,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_012a_huds.wav,0,discdata\english\sound\vox\scripted\frontend\vox_fro1_s01_012a_huds.wds,0,spl_frontend_vox,english
