name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,source_csv,language
amb_island_boat,,amb_1000,,,ambience,95,95,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,nonlooping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,,0,,0,,0,zmb_tron,all
amb_island_bridge,,amb_1000,,,ambience,95,95,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,nonlooping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,,0,,0,,0,zmb_tron,all
amb_island_looper,raw\sound\amb\environment\wind\calm\roomtone\wind_room.wav,amb_bg_2d,,,ambience,93,93,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.xm4,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.mp3,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.wav,0,zmb_tron,all
amb_island_shore,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_l.wav,amb_1000,,,ambience,90,90,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_l_l.xm4,0,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_l_l.mp3,0,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_l_l.wav,0,zmb_tron,all
amb_island_shore,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_r.wav,amb_1000,,,ambience,90,90,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_r_l.xm4,0,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_r_l.mp3,0,raw\sound\amb\environment\water\ocean\shore\lapping\lapping_r_l.wav,0,zmb_tron,all
amb_island_skull,,amb_1000,,,ambience,95,95,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,nonlooping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,,0,,0,,0,zmb_tron,all
amb_jungle_firehead,raw\sound\amb\environment\fire\medium\medium.wav,amb_1000,,,ambience,94,94,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\environment\fire\medium\medium_l.xm4,0,raw\sound\amb\environment\fire\medium\medium_l.mp3,0,raw\sound\amb\environment\fire\medium\medium_l.wav,0,zmb_tron,all
amb_jungle_looper,raw\sound\amb\environment\wind\calm\roomtone\wind_room.wav,amb_bg_2d,,,ambience,94,94,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.xm4,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.mp3,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.wav,0,zmb_tron,all
amb_jungle_river,raw\sound\amb\environment\water\river\calm\run\run.wav,amb_1000,,,ambience,92,92,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\environment\water\river\calm\run\run_l.xm4,0,raw\sound\amb\environment\water\river\calm\run\run_l.mp3,0,raw\sound\amb\environment\water\river\calm\run\run_l.wav,0,zmb_tron,all
amb_jungle_waterfall,raw\sound\amb\water\waterfall\amb_medium_waterfall.wav,amb_1000,,,ambience,92,92,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\water\waterfall\amb_medium_waterfall_l.xm4,0,raw\sound\amb\water\waterfall\amb_medium_waterfall_l.mp3,0,raw\sound\amb\water\waterfall\amb_medium_waterfall_l.wav,0,zmb_tron,all
amb_prison_looper,raw\sound\amb\stereo_backgrounds\vorkuta\vork_mine_bg_loop.wav,amb_bg_2d,,,ambience,94,94,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\stereo_backgrounds\vorkuta\vork_mine_bg_loop_l.xm4,0,discdata\sound\amb\stereo_backgrounds\vorkuta\vork_mine_bg_loop_l.mp3,0,discdata\sound\amb\stereo_backgrounds\vorkuta\vork_mine_bg_loop_l.wav,0,zmb_tron,all
amb_rain_2d,raw\sound\amb\weather\rain\2d\rain_2d_loop.wav,amb_bg_2d,,,ambience,96,96,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\weather\rain\2d\rain_2d_loop_l.xm4,0,discdata\sound\amb\weather\rain\2d\rain_2d_loop_l.mp3,0,discdata\sound\amb\weather\rain\2d\rain_2d_loop_l.wav,0,zmb_tron,all
amb_rooftop_looper,raw\sound\amb\stereo_backgrounds\kowloon\amb_kowloon_city_bg.wav,amb_bg_2d,,,ambience,90,90,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\stereo_backgrounds\kowloon\amb_kowloon_city_bg_l.xm4,0,discdata\sound\amb\stereo_backgrounds\kowloon\amb_kowloon_city_bg_l.mp3,0,discdata\sound\amb\stereo_backgrounds\kowloon\amb_kowloon_city_bg_l.wav,0,zmb_tron,all
amb_rooftop_neon_large,raw\sound\amb\lights\flourescent\flourescent.wav,amb_1000,,,ambience,91,91,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\lights\flourescent\flourescent_l.xm4,0,raw\sound\amb\lights\flourescent\flourescent_l.mp3,0,raw\sound\amb\lights\flourescent\flourescent_l.wav,0,zmb_tron,all
amb_rooftop_neon_small,raw\sound\amb\lights\flourescent\flourescent.wav,amb_1000,,,ambience,91,91,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\lights\flourescent\flourescent_l.xm4,0,raw\sound\amb\lights\flourescent\flourescent_l.mp3,0,raw\sound\amb\lights\flourescent\flourescent_l.wav,0,zmb_tron,all
amb_snow_creaker,,amb_1000,,,ambience,95,95,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,nonlooping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,,0,,0,,0,zmb_tron,all
amb_snow_looper,raw\sound\amb\environment\wind\calm\roomtone\wind_room.wav,amb_bg_2d,,,ambience,94,94,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.xm4,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.mp3,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.wav,0,zmb_tron,all
amb_temple_firehead,raw\sound\amb\environment\fire\medium\medium.wav,amb_1000,,,ambience,94,94,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\environment\fire\medium\medium_l.xm4,0,raw\sound\amb\environment\fire\medium\medium_l.mp3,0,raw\sound\amb\environment\fire\medium\medium_l.wav,0,zmb_tron,all
amb_temple_looper,raw\sound\amb\environment\wind\calm\roomtone\wind_room.wav,amb_bg_2d,,,ambience,94,94,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.xm4,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.mp3,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.wav,0,zmb_tron,all
amb_thunder_clap,raw\sound\amb\weather\thunder\clap\clap_00.wav,evt_2d,,amb_thunder_roll,event,90,95,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\clap\clap_00.xm4,0,raw\sound\amb\weather\thunder\clap\clap_00.mp3,0,raw\sound\amb\weather\thunder\clap\clap_00.wav,0,zmb_tron,all
amb_thunder_clap,raw\sound\amb\weather\thunder\clap\clap_01.wav,evt_2d,,amb_thunder_roll,event,90,95,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\clap\clap_01.xm4,0,raw\sound\amb\weather\thunder\clap\clap_01.mp3,0,raw\sound\amb\weather\thunder\clap\clap_01.wav,0,zmb_tron,all
amb_thunder_clap,raw\sound\amb\weather\thunder\clap\clap_02.wav,evt_2d,,amb_thunder_roll,event,90,95,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\clap\clap_02.xm4,0,raw\sound\amb\weather\thunder\clap\clap_02.mp3,0,raw\sound\amb\weather\thunder\clap\clap_02.wav,0,zmb_tron,all
amb_thunder_clap,raw\sound\amb\weather\thunder\clap\clap_03.wav,evt_2d,,amb_thunder_roll,event,90,95,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\clap\clap_03.xm4,0,raw\sound\amb\weather\thunder\clap\clap_03.mp3,0,raw\sound\amb\weather\thunder\clap\clap_03.wav,0,zmb_tron,all
amb_thunder_clap,raw\sound\amb\weather\thunder\clap\clap_04.wav,evt_2d,,amb_thunder_roll,event,90,95,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\clap\clap_04.xm4,0,raw\sound\amb\weather\thunder\clap\clap_04.mp3,0,raw\sound\amb\weather\thunder\clap\clap_04.wav,0,zmb_tron,all
amb_thunder_clap,raw\sound\amb\weather\thunder\clap\clap_05.wav,evt_2d,,amb_thunder_roll,event,90,95,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\clap\clap_05.xm4,0,raw\sound\amb\weather\thunder\clap\clap_05.mp3,0,raw\sound\amb\weather\thunder\clap\clap_05.wav,0,zmb_tron,all
amb_thunder_roll,raw\sound\amb\weather\thunder\distant\distant_00.wav,evt_2d,,,event,88,92,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\distant\distant_00.xm4,0,raw\sound\amb\weather\thunder\distant\distant_00.mp3,0,raw\sound\amb\weather\thunder\distant\distant_00.wav,0,zmb_tron,all
amb_thunder_roll,raw\sound\amb\weather\thunder\distant\distant_01.wav,evt_2d,,,event,88,92,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\distant\distant_01.xm4,0,raw\sound\amb\weather\thunder\distant\distant_01.mp3,0,raw\sound\amb\weather\thunder\distant\distant_01.wav,0,zmb_tron,all
amb_thunder_roll,raw\sound\amb\weather\thunder\distant\distant_02.wav,evt_2d,,,event,88,92,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\amb\weather\thunder\distant\distant_02.xm4,0,raw\sound\amb\weather\thunder\distant\distant_02.mp3,0,raw\sound\amb\weather\thunder\distant\distant_02.wav,0,zmb_tron,all
amb_town_fountain,raw\sound\amb\environment\water\waterfall\small\waterfall_small.wav,amb_1000,,,ambience,94,94,100,100,1000,1000,log2,default,allon,rdefault,4,priority,5,reject,-100,100,0,10,50,0,1,3d,loaded,looping,,1,0,95,,default,0,30,400,93,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,raw\sound\amb\environment\water\waterfall\small\waterfall_small_l.xm4,0,raw\sound\amb\environment\water\waterfall\small\waterfall_small_l.mp3,0,raw\sound\amb\environment\water\waterfall\small\waterfall_small_l.wav,0,zmb_tron,all
amb_town_looper,raw\sound\amb\environment\wind\calm\roomtone\wind_room.wav,amb_bg_2d,,,ambience,93,93,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,0,2d,streamed,looping,,1,0,96,,quad,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,65,no,no,0,0,wma,yes,no,world,ambience,no,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.xm4,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.mp3,0,discdata\sound\amb\environment\wind\calm\roomtone\wind_room_l.wav,0,zmb_tron,all
aml_chicken_cluck,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_chicken_wing_large,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_chicken_wing_small,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_dog_attack_jump,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_dog_bark,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_dog_die_front,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_dog_growl,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_dog_idle_look,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
aml_dog_run_start,,evt_3d,,,event,97,97,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,,0,,0,,0,zmb_tron,all
chr_body_burn_novo,raw\sound\chr\burn\oneshot\oneshot_00.wav,evt_2d,,,event,97,97,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\chr\burn\oneshot\oneshot_00.xm4,0,raw\sound\chr\burn\oneshot\oneshot_00.mp3,0,raw\sound\chr\burn\oneshot\oneshot_00.wav,0,cmn_character,all
chr_body_burn_novo,raw\sound\chr\burn\oneshot\oneshot_01.wav,evt_2d,,,event,97,97,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\chr\burn\oneshot\oneshot_01.xm4,0,raw\sound\chr\burn\oneshot\oneshot_01.mp3,0,raw\sound\chr\burn\oneshot\oneshot_01.wav,0,cmn_character,all
chr_body_burn_novo,raw\sound\chr\burn\oneshot\oneshot_02.wav,evt_2d,,,event,97,97,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,,1,0,96,,default,0,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,event,no,raw\sound\chr\burn\oneshot\oneshot_02.xm4,0,raw\sound\chr\burn\oneshot\oneshot_02.mp3,0,raw\sound\chr\burn\oneshot\oneshot_02.wav,0,cmn_character,all
chr_breathing_heartbeat,raw\sound\evt\front_end\heart_beat\heart_beat_loop.wav,vox_local_plr_2d,,,voice,100,100,100,0,0,0,log2,log1,allon,rdefault,1,reject,5,reject,0,0,0,100,100,0,1,2d,streamed,looping,,1,0,85,plot_dialog_player,quad,100,0,0,0,0,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,yes,voice,voice_player,yes,discdata\sound\evt\front_end\heart_beat\heart_beat_loop_l.xm4,0,discdata\sound\evt\front_end\heart_beat\heart_beat_loop_l.mp3,0,discdata\sound\evt\front_end\heart_beat\heart_beat_loop_l.wav,0,cmn_exerts,all
