bullet_large_normal,default,impacts/fx_default_hit
bullet_large_normal,bark,impacts/fx_large_woodhit
bullet_large_normal,brick,impacts/fx_large_brick
bullet_large_normal,carpet,impacts/fx_default_hit
bullet_large_normal,cloth,impacts/fx_cloth_hit
bullet_large_normal,concrete,impacts/fx_large_concrete
bullet_large_normal,dirt,impacts/fx_large_dirt
bullet_large_normal,flesh,
bullet_large_normal,foliage,impacts/fx_small_foliage
bullet_large_normal,glass,impacts/fx_large_glass
bullet_large_normal,grass,impacts/fx_small_grass
bullet_large_normal,gravel,impacts/fx_large_gravel
bullet_large_normal,ice,impacts/fx_missing_impact
bullet_large_normal,metal,impacts/fx_large_metalhit
bullet_large_normal,mud,impacts/fx_large_mud
bullet_large_normal,paper,impacts/fx_default_hit
bullet_large_normal,plaster,impacts/fx_large_plaster
bullet_large_normal,rock,impacts/fx_large_rock
bullet_large_normal,sand,impacts/fx_large_dirt
bullet_large_normal,snow,impacts/fx_missing_impact
bullet_large_normal,water,impacts/fx_large_waterhit
bullet_large_normal,wood,impacts/fx_large_woodhit
bullet_large_normal,asphalt,impacts/fx_large_asphalt
bullet_large_normal,ceramic,impacts/fx_default_hit
bullet_large_normal,plastic,impacts/fx_default_hit
bullet_large_normal,rubber,impacts/fx_default_hit
bullet_large_normal,cushion,impacts/fx_cushion_hit
bullet_large_normal,fruit,impacts/fx_default_hit
bullet_large_normal,paintedmetal,impacts/fx_large_metalhit
bullet_large_normal,flesh_body_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bullet_large_normal,flesh_body_fatal,impacts/fx_flesh_hit_body_nonfatal
bullet_large_normal,flesh_head_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bullet_large_normal,flesh_head_fatal,impacts/fx_flesh_hit_body_nonfatal
bullet_large_normal,player,
bullet_large_normal,tallgrass,impacts/fx_small_grass

bullet_large_exit,default,impacts/fx_default_hit
bullet_large_exit,bark,impacts/fx_large_woodhit
bullet_large_exit,brick,impacts/fx_large_brick
bullet_large_exit,carpet,impacts/fx_default_hit
bullet_large_exit,cloth,impacts/fx_cloth_hit
bullet_large_exit,concrete,impacts/fx_large_concrete
bullet_large_exit,dirt,impacts/fx_large_dirt
bullet_large_exit,flesh,
bullet_large_exit,foliage,impacts/fx_small_foliage
bullet_large_exit,glass,impacts/fx_large_glass
bullet_large_exit,grass,impacts/fx_small_grass
bullet_large_exit,gravel,impacts/fx_large_gravel
bullet_large_exit,ice,impacts/fx_missing_impact
bullet_large_exit,metal,impacts/fx_large_metalhit
bullet_large_exit,mud,impacts/fx_large_mud
bullet_large_exit,paper,impacts/fx_default_hit
bullet_large_exit,plaster,impacts/fx_large_plaster
bullet_large_exit,rock,impacts/fx_large_rock
bullet_large_exit,sand,impacts/fx_large_dirt
bullet_large_exit,snow,impacts/fx_missing_impact
bullet_large_exit,water,impacts/fx_bullet_water_trail_uw
bullet_large_exit,wood,impacts/fx_large_woodhit
bullet_large_exit,asphalt,impacts/fx_large_rock
bullet_large_exit,ceramic,impacts/fx_default_hit
bullet_large_exit,plastic,impacts/fx_default_hit
bullet_large_exit,rubber,impacts/fx_default_hit
bullet_large_exit,cushion,impacts/fx_cushion_hit
bullet_large_exit,fruit,impacts/fx_default_hit
bullet_large_exit,paintedmetal,impacts/fx_default_hit
bullet_large_exit,flesh_body_nonfatal,
bullet_large_exit,flesh_body_fatal,impacts/fx_flesh_hit_body_fatal_exit
bullet_large_exit,flesh_head_nonfatal,
bullet_large_exit,flesh_head_fatal,impacts/fx_flesh_hit
bullet_large_exit,player,
bullet_large_exit,tallgrass,impacts/fx_small_grass

bullet_ap_normal,default,impacts/fx_20mm_metalhit
bullet_ap_normal,bark,impacts/fx_20mm_wood_hit
bullet_ap_normal,brick,impacts/fx_20mil_concrete
bullet_ap_normal,carpet,impacts/fx_20mil_concrete
bullet_ap_normal,cloth,impacts/fx_cloth_hit
bullet_ap_normal,concrete,impacts/fx_20mil_concrete
bullet_ap_normal,dirt,impacts/fx_20mil_dirthit_libya
bullet_ap_normal,flesh,
bullet_ap_normal,foliage,impacts/fx_20mm_foliage_hit
bullet_ap_normal,glass,impacts/fx_20mm_glass_hit
bullet_ap_normal,grass,impacts/fx_20mil_dirthit_libya
bullet_ap_normal,gravel,impacts/fx_20mil_dirthit_libya
bullet_ap_normal,ice,impacts/fx_missing_impact
bullet_ap_normal,metal,impacts/fx_20mm_metalhit
bullet_ap_normal,mud,impacts/fx_large_mud
bullet_ap_normal,paper,impacts/fx_20mm_metalhit
bullet_ap_normal,plaster,impacts/fx_20mil_concrete
bullet_ap_normal,rock,impacts/fx_20mil_concrete
bullet_ap_normal,sand,impacts/fx_20mil_dirthit_libya
bullet_ap_normal,snow,impacts/fx_missing_impact
bullet_ap_normal,water,impacts/fx_water_hit_tracer
bullet_ap_normal,wood,impacts/fx_20mm_wood_hit
bullet_ap_normal,asphalt,impacts/fx_20mil_concrete
bullet_ap_normal,ceramic,impacts/fx_20mil_concrete
bullet_ap_normal,plastic,impacts/fx_20mm_metalhit
bullet_ap_normal,rubber,impacts/fx_default_hit
bullet_ap_normal,cushion,impacts/fx_20mm_cushion_hit
bullet_ap_normal,fruit,impacts/fx_default_hit
bullet_ap_normal,paintedmetal,impacts/fx_20mm_metalhit
bullet_ap_normal,flesh_body_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bullet_ap_normal,flesh_body_fatal,impacts/fx_flesh_hit_body_nonfatal
bullet_ap_normal,flesh_head_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bullet_ap_normal,flesh_head_fatal,impacts/fx_flesh_hit_body_nonfatal
bullet_ap_normal,player,
bullet_ap_normal,tallgrass,impacts/fx_20mil_dirthit_libya

bullet_ap_exit,default,impacts/fx_default_hit
bullet_ap_exit,bark,impacts/fx_large_woodhit
bullet_ap_exit,brick,impacts/fx_large_brick
bullet_ap_exit,carpet,impacts/fx_default_hit
bullet_ap_exit,cloth,impacts/fx_cloth_hit
bullet_ap_exit,concrete,impacts/fx_large_concrete
bullet_ap_exit,dirt,impacts/fx_large_dirt
bullet_ap_exit,flesh,
bullet_ap_exit,foliage,impacts/fx_20mm_foliage_hit
bullet_ap_exit,glass,impacts/fx_20mm_glass_hit
bullet_ap_exit,grass,impacts/fx_small_grass
bullet_ap_exit,gravel,impacts/fx_large_gravel
bullet_ap_exit,ice,impacts/fx_missing_impact
bullet_ap_exit,metal,impacts/fx_large_metalhit
bullet_ap_exit,mud,impacts/fx_small_dirt
bullet_ap_exit,paper,impacts/fx_default_hit
bullet_ap_exit,plaster,impacts/fx_large_plaster
bullet_ap_exit,rock,impacts/fx_large_rock
bullet_ap_exit,sand,impacts/fx_large_dirt
bullet_ap_exit,snow,impacts/fx_missing_impact
bullet_ap_exit,water,impacts/fx_bullet_water_trail_uw
bullet_ap_exit,wood,impacts/fx_large_woodhit
bullet_ap_exit,asphalt,impacts/fx_large_rock
bullet_ap_exit,ceramic,impacts/fx_large_plaster
bullet_ap_exit,plastic,impacts/fx_default_hit
bullet_ap_exit,rubber,impacts/fx_default_hit
bullet_ap_exit,cushion,impacts/fx_20mm_cushion_hit
bullet_ap_exit,fruit,impacts/fx_default_hit
bullet_ap_exit,paintedmetal,impacts/fx_small_metalhit
bullet_ap_exit,flesh_body_nonfatal,
bullet_ap_exit,flesh_body_fatal,impacts/fx_flesh_hit_body_fatal_lg_exit
bullet_ap_exit,flesh_head_nonfatal,
bullet_ap_exit,flesh_head_fatal,impacts/fx_flesh_hit
bullet_ap_exit,player,
bullet_ap_exit,tallgrass,impacts/fx_small_grass

bullet_xtreme_normal,default,impacts/fx_xtreme_metalhit
bullet_xtreme_normal,bark,impacts/fx_xtreme_wood_hit
bullet_xtreme_normal,brick,impacts/fx_xtreme_concrete
bullet_xtreme_normal,carpet,impacts/fx_xtreme_concrete
bullet_xtreme_normal,cloth,impacts/fx_cloth_hit
bullet_xtreme_normal,concrete,impacts/fx_xtreme_concrete
bullet_xtreme_normal,dirt,impacts/fx_xtreme_dirthit
bullet_xtreme_normal,flesh,
bullet_xtreme_normal,foliage,impacts/fx_xtreme_foliage_hit
bullet_xtreme_normal,glass,impacts/fx_xtreme_glass_hit
bullet_xtreme_normal,grass,impacts/fx_xtreme_dirthit
bullet_xtreme_normal,gravel,impacts/fx_xtreme_dirthit
bullet_xtreme_normal,ice,impacts/fx_missing_impact
bullet_xtreme_normal,metal,impacts/fx_xtreme_metalhit
bullet_xtreme_normal,mud,impacts/fx_xtreme_mud
bullet_xtreme_normal,paper,impacts/fx_xtreme_concrete
bullet_xtreme_normal,plaster,impacts/fx_xtreme_concrete
bullet_xtreme_normal,rock,impacts/fx_xtreme_concrete
bullet_xtreme_normal,sand,impacts/fx_xtreme_dirthit
bullet_xtreme_normal,snow,impacts/fx_missing_impact
bullet_xtreme_normal,water,impacts/fx_water_hit_tracer
bullet_xtreme_normal,wood,impacts/fx_xtreme_wood_hit
bullet_xtreme_normal,asphalt,impacts/fx_xtreme_concrete
bullet_xtreme_normal,ceramic,impacts/fx_xtreme_concrete
bullet_xtreme_normal,plastic,impacts/fx_default_hit
bullet_xtreme_normal,rubber,impacts/fx_default_hit
bullet_xtreme_normal,cushion,impacts/fx_xtreme_cushion_hit
bullet_xtreme_normal,fruit,impacts/fx_default_hit
bullet_xtreme_normal,paintedmetal,impacts/fx_xtreme_metalhit
bullet_xtreme_normal,flesh_body_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bullet_xtreme_normal,flesh_body_fatal,impacts/fx_flesh_hit_body_nonfatal
bullet_xtreme_normal,flesh_head_nonfatal,impacts/fx_flesh_hit_body_nonfatal
bullet_xtreme_normal,flesh_head_fatal,impacts/fx_flesh_hit_body_nonfatal
bullet_xtreme_normal,player,
bullet_xtreme_normal,tallgrass,impacts/fx_xtreme_dirthit

bullet_xtreme_exit,default,impacts/fx_default_hit
bullet_xtreme_exit,bark,impacts/fx_large_woodhit
bullet_xtreme_exit,brick,impacts/fx_large_brick
bullet_xtreme_exit,carpet,impacts/fx_default_hit
bullet_xtreme_exit,cloth,impacts/fx_cloth_hit
bullet_xtreme_exit,concrete,impacts/fx_large_concrete
bullet_xtreme_exit,dirt,impacts/fx_large_dirt
bullet_xtreme_exit,flesh,
bullet_xtreme_exit,foliage,impacts/fx_20mm_foliage_hit
bullet_xtreme_exit,glass,impacts/fx_20mm_glass_hit
bullet_xtreme_exit,grass,impacts/fx_small_grass
bullet_xtreme_exit,gravel,impacts/fx_large_gravel
bullet_xtreme_exit,ice,impacts/fx_missing_impact
bullet_xtreme_exit,metal,impacts/fx_small_metalhit
bullet_xtreme_exit,mud,impacts/fx_large_mud
bullet_xtreme_exit,paper,impacts/fx_default_hit
bullet_xtreme_exit,plaster,impacts/fx_large_plaster
bullet_xtreme_exit,rock,impacts/fx_large_rock
bullet_xtreme_exit,sand,impacts/fx_large_dirt
bullet_xtreme_exit,snow,impacts/fx_missing_impact
bullet_xtreme_exit,water,impacts/fx_bullet_water_trail_uw
bullet_xtreme_exit,wood,impacts/fx_large_woodhit
bullet_xtreme_exit,asphalt,impacts/fx_large_rock
bullet_xtreme_exit,ceramic,impacts/fx_large_plaster
bullet_xtreme_exit,plastic,impacts/fx_default_hit
bullet_xtreme_exit,rubber,impacts/fx_default_hit
bullet_xtreme_exit,cushion,impacts/fx_20mm_cushion_hit
bullet_xtreme_exit,fruit,impacts/fx_default_hit
bullet_xtreme_exit,paintedmetal,impacts/fx_small_metalhit
bullet_xtreme_exit,flesh_body_nonfatal,
bullet_xtreme_exit,flesh_body_fatal,impacts/fx_flesh_hit_body_fatal_lg_exit
bullet_xtreme_exit,flesh_head_nonfatal,
bullet_xtreme_exit,flesh_head_fatal,impacts/fx_flesh_hit
bullet_xtreme_exit,player,
bullet_xtreme_exit,tallgrass,impacts/fx_small_grass

shotgun_normal,default,impacts/fx_default_hit
shotgun_normal,bark,impacts/fx_large_woodhit
shotgun_normal,brick,impacts/fx_small_brick
shotgun_normal,carpet,impacts/fx_default_hit
shotgun_normal,cloth,impacts/fx_cloth_hit
shotgun_normal,concrete,impacts/fx_small_concrete
shotgun_normal,dirt,impacts/fx_small_dirt
shotgun_normal,flesh,
shotgun_normal,foliage,impacts/fx_small_foliage
shotgun_normal,glass,impacts/fx_small_glass
shotgun_normal,grass,impacts/fx_small_grass
shotgun_normal,gravel,impacts/fx_small_gravel
shotgun_normal,ice,impacts/fx_missing_impact
shotgun_normal,metal,impacts/fx_small_metalhit
shotgun_normal,mud,impacts/fx_small_mud
shotgun_normal,paper,impacts/fx_default_hit
shotgun_normal,plaster,impacts/fx_small_concrete
shotgun_normal,rock,impacts/fx_small_rock
shotgun_normal,sand,impacts/fx_small_dirt
shotgun_normal,snow,impacts/fx_missing_impact
shotgun_normal,water,impacts/fx_small_waterhit
shotgun_normal,wood,impacts/fx_large_woodhit
shotgun_normal,asphalt,impacts/fx_small_concrete
shotgun_normal,ceramic,impacts/fx_default_hit
shotgun_normal,plastic,impacts/fx_default_hit
shotgun_normal,rubber,impacts/fx_default_hit
shotgun_normal,cushion,impacts/fx_cushion_hit
shotgun_normal,fruit,impacts/fx_default_hit
shotgun_normal,paintedmetal,impacts/fx_small_metalhit
shotgun_normal,flesh_body_nonfatal,impacts/fx_flesh_hit_body_nonfatal
shotgun_normal,flesh_body_fatal,impacts/fx_flesh_hit_body_nonfatal
shotgun_normal,flesh_head_nonfatal,impacts/fx_flesh_hit_body_nonfatal
shotgun_normal,flesh_head_fatal,impacts/fx_flesh_hit_body_nonfatal
shotgun_normal,player,
shotgun_normal,tallgrass,impacts/fx_small_grass

shotgun_exit,default,impacts/fx_default_hit
shotgun_exit,bark,impacts/fx_large_woodhit
shotgun_exit,brick,impacts/fx_small_brick
shotgun_exit,carpet,impacts/fx_default_hit
shotgun_exit,cloth,impacts/fx_cloth_hit
shotgun_exit,concrete,impacts/fx_small_concrete
shotgun_exit,dirt,impacts/fx_small_dirt
shotgun_exit,flesh,
shotgun_exit,foliage,impacts/fx_small_foliage
shotgun_exit,glass,impacts/fx_small_glass
shotgun_exit,grass,impacts/fx_small_grass
shotgun_exit,gravel,impacts/fx_small_gravel
shotgun_exit,ice,impacts/fx_missing_impact
shotgun_exit,metal,impacts/fx_small_metalhit
shotgun_exit,mud,impacts/fx_small_mud
shotgun_exit,paper,impacts/fx_default_hit
shotgun_exit,plaster,impacts/fx_small_concrete
shotgun_exit,rock,impacts/fx_small_rock
shotgun_exit,sand,impacts/fx_small_dirt
shotgun_exit,snow,impacts/fx_missing_impact
shotgun_exit,water,impacts/fx_bullet_water_trail_uw
shotgun_exit,wood,impacts/fx_large_woodhit
shotgun_exit,asphalt,impacts/fx_small_concrete
shotgun_exit,ceramic,impacts/fx_default_hit
shotgun_exit,plastic,impacts/fx_default_hit
shotgun_exit,rubber,impacts/fx_default_hit
shotgun_exit,cushion,impacts/fx_cushion_hit
shotgun_exit,fruit,impacts/fx_default_hit
shotgun_exit,paintedmetal,impacts/fx_small_metalhit
shotgun_exit,flesh_body_nonfatal,
shotgun_exit,flesh_body_fatal,impacts/fx_flesh_hit_body_fatal_exit
shotgun_exit,flesh_head_nonfatal,
shotgun_exit,flesh_head_fatal,impacts/fx_flesh_hit
shotgun_exit,player,
shotgun_exit,tallgrass,impacts/fx_small_grass

grenade_bounce,default,bio/player/fx_footstep_dust
grenade_bounce,bark,bio/player/fx_footstep_dust
grenade_bounce,brick,bio/player/fx_footstep_dust
grenade_bounce,carpet,bio/player/fx_footstep_dust
grenade_bounce,cloth,bio/player/fx_footstep_dust
grenade_bounce,concrete,bio/player/fx_footstep_dust
grenade_bounce,dirt,bio/player/fx_footstep_dust
grenade_bounce,flesh,
grenade_bounce,foliage,bio/player/fx_footstep_dust
grenade_bounce,glass,bio/player/fx_footstep_dust
grenade_bounce,grass,bio/player/fx_footstep_dust
grenade_bounce,gravel,bio/player/fx_footstep_dust
grenade_bounce,ice,impacts/fx_missing_impact
grenade_bounce,metal,bio/player/fx_footstep_dust
grenade_bounce,mud,bio/player/fx_footstep_mud
grenade_bounce,paper,bio/player/fx_footstep_dust
grenade_bounce,plaster,bio/player/fx_footstep_dust
grenade_bounce,rock,bio/player/fx_footstep_dust
grenade_bounce,sand,bio/player/fx_footstep_dust
grenade_bounce,snow,impacts/fx_missing_impact
grenade_bounce,water,impacts/fx_grenade_bounce_water
grenade_bounce,wood,bio/player/fx_footstep_dust
grenade_bounce,asphalt,bio/player/fx_footstep_dust
grenade_bounce,ceramic,bio/player/fx_footstep_dust
grenade_bounce,plastic,bio/player/fx_footstep_dust
grenade_bounce,rubber,bio/player/fx_footstep_dust
grenade_bounce,cushion,bio/player/fx_footstep_dust
grenade_bounce,fruit,bio/player/fx_footstep_dust
grenade_bounce,paintedmetal,bio/player/fx_footstep_dust
grenade_bounce,player,
grenade_bounce,tallgrass,bio/player/fx_footstep_dust

grenade_explode,default,explosions/fx_grenadeexp_default
grenade_explode,bark,explosions/fx_grenadeexp_wood
grenade_explode,brick,explosions/fx_grenadeexp_concrete
grenade_explode,carpet,explosions/fx_grenadeexp_wood
grenade_explode,cloth,explosions/fx_grenadeexp_default
grenade_explode,concrete,explosions/fx_grenadeexp_concrete
grenade_explode,dirt,explosions/fx_grenadeexp_dirt
grenade_explode,flesh,impacts/fx_flesh_hit
grenade_explode,foliage,explosions/fx_grenadeexp_wood
grenade_explode,glass,explosions/fx_grenadeexp_wood
grenade_explode,grass,explosions/fx_grenadeexp_dirt
grenade_explode,gravel,explosions/fx_grenadeexp_dirt
grenade_explode,ice,impacts/fx_missing_impact
grenade_explode,metal,explosions/fx_grenadeexp_metal
grenade_explode,mud,explosions/fx_grenadeexp_mud
grenade_explode,paper,explosions/fx_grenadeexp_wood
grenade_explode,plaster,explosions/fx_grenadeexp_concrete
grenade_explode,rock,explosions/fx_grenadeexp_concrete
grenade_explode,sand,explosions/fx_grenadeexp_dirt
grenade_explode,snow,impacts/fx_missing_impact
grenade_explode,water,explosions/fx_grenadeexp_water
grenade_explode,wood,explosions/fx_grenadeexp_wood
grenade_explode,asphalt,explosions/fx_grenadeexp_concrete
grenade_explode,ceramic,explosions/fx_grenadeexp_default
grenade_explode,plastic,explosions/fx_grenadeexp_default
grenade_explode,rubber,explosions/fx_grenadeexp_default
grenade_explode,cushion,explosions/fx_grenadeexp_default
grenade_explode,fruit,explosions/fx_grenadeexp_default
grenade_explode,paintedmetal,explosions/fx_grenadeexp_metal
grenade_explode,player,
grenade_explode,tallgrass,explosions/fx_grenadeexp_dirt

rocket_explode,default,explosions/fx_default_explosion
rocket_explode,bark,explosions/fx_grenadeexp_wood
rocket_explode,brick,explosions/fx_grenadeexp_concrete
rocket_explode,carpet,explosions/fx_grenadeexp_default
rocket_explode,cloth,explosions/fx_grenadeexp_default
rocket_explode,concrete,explosions/fx_grenadeexp_concrete
rocket_explode,dirt,explosions/fx_grenadeexp_mud
rocket_explode,flesh,weapon/tank/fx_tank_body
rocket_explode,foliage,explosions/fx_grenadeexp_dirt
rocket_explode,glass,explosions/fx_grenadeexp_default
rocket_explode,grass,explosions/fx_grenadeexp_dirt
rocket_explode,gravel,explosions/fx_grenadeexp_dirt
rocket_explode,ice,impacts/fx_missing_impact
rocket_explode,metal,explosions/fx_grenadeexp_metal
rocket_explode,mud,explosions/fx_grenadeexp_mud
rocket_explode,paper,explosions/fx_grenadeexp_default
rocket_explode,plaster,explosions/fx_grenadeexp_concrete
rocket_explode,rock,explosions/fx_grenadeexp_concrete
rocket_explode,sand,explosions/fx_grenadeexp_dirt
rocket_explode,snow,impacts/fx_missing_impact
rocket_explode,water,weapon/rocket/fx_rocket_exp_water
rocket_explode,wood,explosions/fx_grenadeexp_wood
rocket_explode,asphalt,explosions/fx_grenadeexp_concrete
rocket_explode,ceramic,explosions/fx_default_explosion
rocket_explode,plastic,explosions/fx_default_explosion
rocket_explode,rubber,explosions/fx_default_explosion
rocket_explode,cushion,explosions/fx_default_explosion
rocket_explode,fruit,explosions/fx_default_explosion
rocket_explode,paintedmetal,explosions/fx_grenadeexp_metal
rocket_explode,player,
rocket_explode,tallgrass,explosions/fx_grenadeexp_dirt

rocket_explode_xtreme,default,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,bark,explosions/fx_grenadeexp_wood
rocket_explode_xtreme,brick,weapon/rocket/fx_rocket_xtreme_exp_rock
rocket_explode_xtreme,carpet,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,cloth,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,concrete,weapon/rocket/fx_rocket_xtreme_exp_rock
rocket_explode_xtreme,dirt,weapon/rocket/fx_rocket_xtreme_exp_default
rocket_explode_xtreme,flesh,weapon/tank/fx_tank_body
rocket_explode_xtreme,foliage,weapon/rocket/fx_rocket_exp_foliage
rocket_explode_xtreme,glass,weapon/rocket/fx_rocket_xtreme_exp_rock
rocket_explode_xtreme,grass,weapon/rocket/fx_rocket_xtreme_exp_default
