name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot
wpn_dragunov_1straise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_dragunov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_dragunov_raise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_dragunov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire Plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_dragunov_fire_plr_pap,wpn\pap\pap_shot_st.wav,WPN_PAP_SHOT_PLR,wpn_dragunov pap,wpn_dragunov_flux_l_plr_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_dragunov_flux_l_plr_pap,wpn\pap\pap_flux_left.wav,WPN_PAP_FLUX_LEFT,wpn_dragunov pap,wpn_dragunov_flux_r_plr_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_dragunov_flux_r_plr_pap,wpn\pap\pap_flux_right.wav,WPN_PAP_FLUX_RIGHT,wpn_dragunov pap,wpn_dragunov_fire_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire Npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_dragunov_fire_npc_pap,wpn\pap\pap_shot_st.wav,WPN_PAP_SHOT_NPC,wpn_dragunov pap,wpn_dragunov_flux_l_npc_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_dragunov_flux_l_npc_pap,wpn\pap\pap_flux_left.wav,WPN_PAP_FLUX_LEFT,wpn_dragunov pap,wpn_dragunov_flux_r_npc_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_dragunov_flux_r_npc_pap,wpn\pap\pap_flux_right.wav,WPN_PAP_FLUX_RIGHT,wpn_dragunov pap,wpn_dragunov_fire_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#L96A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_fire_plr,wpn\sniper\l96a1\plr\shot,WPN_RFL_SHOT_PLR,wpn_l96a1,wpn_l96a1_fire_plr_ring_f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sniper_3p_gun_duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_fire_plr_ring_f,wpn\sniper\l96a1\plr\ringoff,WPN_RFL_RING_PLR,wpn_l96a1,wpn_l96a1_bass_swt,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,front,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_bass_swt,wpn\sniper\l96a1\lfe,WPN_ASLT_SHOT_PLR,wpn_l96a1,fly_l96a1_shell_out_plr,,100,100,,,,,,,,,1,,,,,,,,,,,,,,,,,,,lfe,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_silencer_fire_plr,wpn\sniper\wa2000\plr\shot\silenced,WPN_RFL_SHOT_SIL_PLR,wpn_l96a1,wpn_l96a1_bass_swt_silencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smg_3p_silencer_duck,all,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_bass_swt_silencer,wpn\sniper\l96a1\lfe,WPN_SMG_SHOT_PLR,wpn_l96a1,fly_l96a1_shell_out_plr,,100,100,,,,,,,,,1,,,,,,,,,,,,,,,,,,,lfe,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_dryfire_plr,wpn\lmg\dry_fire\plr,WPN_RFL_SHOT_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_pickup_plr,FLY\pickups\weapon,WPN_PICKUP_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_1straise_plr,FLY\gear\rattle,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_raise_plr,FLY\gear\rattle,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_mag_out,wpn\sniper\l96a1\reload\fly_l96a1_mag_out.wav,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_mag_in,wpn\sniper\l96a1\reload\fly_l96a1_mag_in.wav,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_futz,wpn\sniper\l96a1\reload\fly_l96a1_futz.wav,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_bolt_up,wpn\sniper\l96a1\reload\fly_l96a1_bu.wav,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_bolt_back,wpn\sniper\l96a1\reload\fly_l96a1_bb.wav,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_bolt_forward,wpn\sniper\l96a1\reload\fly_l96a1_bf.wav,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_bolt_down,wpn\sniper\l96a1\reload\fly_l96a1_bd.wav,WPN_ALL_RELOAD_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_shell_out_plr,wpn\sniper\l96a1\shell,WPN_SHELL_OUT_PLR,wpn_l96a1,fly_l96a1_shell_in_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_shell_in_plr,wpn\sniper\l96a1\shell,WPN_SHELL_IN_PLR,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_fire_npc,wpn\sniper\dragunov\npc\shot,WPN_RFL_SHOT_NPC,wpn_l96a1,wpn_l96a1_fire_npc_dist_ring,,,,,500,7000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,
#wpn_l96a1_fire_npc_dist,wpn\sniper\l96a1\npc\dist,WPN_ASLT_DIST_NPC,wpn_l96a1,wpn_l96a1_fire_npc_dist_ring,,97,97,,,,,,,,,10,oldest,3,oldest,0,0,,,,,,,,,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_fire_npc_dist_ring,wpn\sniper\ringoff\1,WPN_RFL_SHOT_NPC,wpn_l96a1,fly_l96a1_shell_out_npc,,100,100,,500,7000,8000,,,,,10,oldest,3,oldest,0,0,,,,,,,,,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_silencer_fire_npc,wpn\sniper\wa2000\plr\shot\silenced,WPN_RFL_SHOT_SIL_NPC,wpn_l96a1,fly_l96a1_shell_out_npc,,,,,250,4500,4501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_dryfire_npc,wpn\lmg\dry_fire\npc,WPN_RFL_SHOT_NPC,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_pickup_npc,FLY\pickups\weapon,WPN_PICKUP_NPC,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_1straise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_raise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_shell_out_npc,wpn\sniper\l96a1\shell,WPN_SHELL_OUT_NPC,wpn_l96a1,fly_l96a1_shell_in_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_l96a1_shell_in_npc,wpn\sniper\l96a1\shell,WPN_SHELL_IN_NPC,wpn_l96a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire Plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_fire_plr_pap,wpn\pap\pap_shot_st.wav,WPN_PAP_SHOT_PLR,wpn_l96a1 pap,wpn_l96a1_flux_l_plr_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_flux_l_plr_pap,wpn\pap\pap_flux_left.wav,WPN_PAP_FLUX_LEFT,wpn_l96a1 pap,wpn_l96a1_flux_r_plr_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_flux_r_plr_pap,wpn\pap\pap_flux_right.wav,WPN_PAP_FLUX_RIGHT,wpn_l96a1 pap,wpn_l96a1_fire_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire Npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_fire_npc_pap,wpn\pap\pap_shot_st.wav,WPN_PAP_SHOT_NPC,wpn_l96a1 pap,wpn_l96a1_flux_l_npc_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_l96a1_flux_l_npc_pap,wpn\pap\pap_flux_left.wav,WPN_PAP_FLUX_LEFT,wpn_l96a1 pap,wpn_l96a1_flux_r_npc_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
