name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot
wpn_ppsh_fire_npc_dist,wpn\smg\ak74\npc\dist,WPN_ASLT_DIST_NPC,wpn_ppsh,,,97,97,,200,,,,,,,10,oldest,3,oldest,0,0,,,,,,,,,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_ppsh_silencer_fire_npc,wpn\assault\aug\plr\shot\silenced,WPN_SMG_SHOT_SIL_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_ppsh_dryfire_npc,wpn\smg\dry_fire\plr,WPN_SMG_SHOT_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_ppsh_pickup_npc,FLY\pickups\weapon,WPN_PICKUP_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_ppsh_1straise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_ppsh_raise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# PPSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_fire_plr,wpn\smg\\ppsh\Fire\wpn_ppsh_st_f.wav,WPN_SMG_SHOT_PLR,wpn_ppsh,wpn_ppsh_fire_action_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_fire_action_plr,wpn\smg\\ppsh\Fire\wpn_ppsh_st_act.wav,WPN_SMG_ACT_PLR,wpn_ppsh,wpn_ppsh_fire_sur_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_fire_sur_plr,wpn\smg\\ppsh\Fire\wpn_ppsh_st_sur.wav,WPN_SMG_SHOT_PLR,wpn_ppsh,wpn_ppsh_move_l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_fire_plr_r,wpn\smg\\ppsh\Fire\wpn_ppsh_st_r.wav,WPN_SMG_SHOT_PLR,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Flux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_move_l,wpn\old_flux\ring\car_m_left.wav,wpn_SMG_NPC_FLUX_L,wpn_ppsh,wpn_ppsh_move_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_move_r,wpn\old_flux\ring\car_m_right.wav,wpn_SMG_NPC_FLUX_R,wpn_ppsh,wpn_ppsh_shelleject_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_shelleject_plr,WPN\shell\eject,WPN_SHELL_PLR,wpn_ppsh,wpn_ppsh_shellimpact_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_shellimpact_plr,WPN\shell\impact,WPN_SHELL_PLR,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_ppsh_slide_back_plr,wpn\smg\ww2\\ppsh\foley\fly_ppsh_slide_forward.wav,WPN_ALL_RELOAD_PLR,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_ppsh_mag_in_plr,wpn\smg\ww2\\ppsh\foley\fly_ppsh_mag_in.wav,WPN_ALL_RELOAD_PLR,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_ppsh_mag_out_plr,wpn\smg\ww2\\ppsh\foley\fly_ppsh_mag_out.wav,WPN_ALL_RELOAD_PLR,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_ppsh_tap_plr,wpn\smg\ww2\\ppsh\foley\fly_ppsh_mag_tap.wav,WPN_ALL_RELOAD_PLR,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_fire,wpn\smg\ww2\\ppsh\Fire\mono\wpn_ppsh_mnh_00.wav,WPN_SMG_SHOT_NPC,wpn_ppsh,wpn_ppsh_fire_action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_fire_action,wpn\smg\ww2\\ppsh\Fire\act,WPN_SMG_ACT_NPC,wpn_ppsh,wpn_ppsh_fire_dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_fire_dist,wpn\generic_dist\ww2\dist\rus\dist_rus_smg.wav,WPN_ASLT_DIST_NPC,wpn_ppsh,wpn_ppsh_shelleject_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Flux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##wpn_ppsh_flux_npc_l,wpn\smg\ww2\flux\smg_flux_l.wav,wpn_SMG_NPC_FLUX_L,wpn_ppsh,wpn_ppsh_flux_npc_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
##wpn_ppsh_flux_npc_r,wpn\smg\ww2\flux\smg_flux_r.wav,wpn_SMG_NPC_FLUX_R,wpn_ppsh,wpn_ppsh_shelleject_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_shelleject_npc,WPN\shell\eject,WPN_SHELL_NPC,wpn_ppsh,wpn_ppsh_shellimpact_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_shellimpact_npc,WPN\shell\impact,WPN_SHELL_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_pickup_npc,FLY\pickups\weapon,WPN_PICKUP_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_1straise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_ppsh_raise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_ppsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_fire_plr,wpn\smg\mp40\plr\shot,WPN_ASLT_SHOT_PLR,wpn_mp40,wpn_mp40_fire_plr_ring_f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smg_3p_gun_duck,wpn_all,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_fire_plr_ring_f,wpn\assault\aug\plr\ringoff\ringoff_f.wav,WPN_ASLT_RING_PLR,wpn_mp40,wpn_mp40_fire_plr_ring_r,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,front,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_fire_plr_ring_r,wpn\assault\aug\plr\ringoff\ringoff_r.wav,WPN_ASLT_RING_PLR,wpn_mp40,wpn_mp40_bass_swt,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,back,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_bass_swt,wpn\assault\aug\lfe,WPN_ASLT_SHOT_PLR,wpn_mp40,,,100,100,,,,,,,,,1,,,,,,,,,,,,,,,,,,,lfe,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_silencer_fire_plr,wpn\assault\aug\plr\shot\silenced,WPN_ASLT_SHOT_PLR,wpn_mp40,wpn_mp40_silencer_fire_sweet_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,wpn_all,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_silencer_fire_sweet_plr,wpn\assault\aug\plr\shot\silenced\sweet,WPN_ASLT_SHOT_PLR,wpn_mp40,wpn_mp40_silencer_bass_swt,,94,94,,,,,,,,,,,,,-100,100,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_silencer_bass_swt,wpn\assault\aug\plr\shot\silenced\lfe,WPN_ASLT_SHOT_PLR,wpn_mp40,,,100,100,,,,,,,,,1,,,,,,,,,,,,,,,,,0,,lfe,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_dryfire_plr,wpn\assault\dry_fire\plr,WPN_ASLT_SHOT_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_pickup_plr,FLY\pickups\weapon,WPN_PICKUP_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_1straise_plr,FLY\gear\rattle,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_raise_plr,FLY\gear\rattle,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fly_mp40_mag_in_plr,wpn\smg\ww2\mp40\Foley\gr_mp40_mag_in.wav,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fly_mp40_mag_out_plr,wpn\smg\ww2\mp40\Foley\gr_mp40_mag_out.wav,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fly_mp40_charge_plr,wpn\smg\ww2\mp40\Foley\gr_mp40_charge.wav,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fly_mp40_futz_plr,,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_fire_npc,wpn\smg\mp40\plr\shot,WPN_ASLT_SHOT_NPC,wpn_mp40,wpn_mp40_fire_npc_dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_fire_npc_dist,wpn\assault\aug\npc\dist,WPN_ASLT_DIST_NPC,wpn_mp40,,,97,97,,200,,,,,,,10,oldest,3,oldest,0,0,,,,,,,,,pitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_silencer_fire_npc,wpn\assault\aug\plr\shot\silenced,WPN_ASLT_SHOT_NPC,wpn_mp40,wpn_mp40_silencer_fire_sweet_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_silencer_fire_sweet_npc,wpn\assault\aug\plr\shot\silenced\sweet,WPN_ASLT_SHOT_NPC,wpn_mp40,,,94,94,,,,,,,,,,,,,-100,100,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_dryfire_npc,wpn\assault\dry_fire\npc,WPN_ASLT_SHOT_NPC,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_pickup_npc,FLY\pickups\weapon,WPN_PICKUP_NPC,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_1straise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_raise_npc,FLY\gear\rattle,WPN_ALL_RELOAD_NPC,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire Plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_fire_plr_pap,wpn\pap\pap_shot_st.wav,WPN_PAP_SHOT_PLR,wpn_mp40 pap,wpn_mp40_flux_l_plr_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_flux_l_plr_pap,wpn\pap\pap_flux_left.wav,WPN_PAP_FLUX_LEFT,wpn_mp40 pap,wpn_mp40_flux_r_plr_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_flux_r_plr_pap,wpn\pap\pap_flux_right.wav,WPN_PAP_FLUX_RIGHT,wpn_mp40 pap,wpn_mp40_fire_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire Npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_fire_npc_pap,wpn\pap\pap_shot_m.wav,WPN_PAP_SHOT_NPC,wpn_mp40 pap,wpn_mp40_flux_l_npc_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_flux_l_npc_pap,wpn\pap\pap_flux_left.wav,WPN_PAP_FLUX_LEFT,wpn_mp40 pap,wpn_mp40_flux_r_npc_pap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mp40_flux_r_npc_pap,wpn\pap\pap_flux_right.wav,WPN_PAP_FLUX_RIGHT,wpn_mp40 pap,wpn_mp40_fire_npc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_mp40_fire_plr,wpn\smg\\mp40\Fire\wpn_mp40_st_f.wav,WPN_SMG_SHOT_PLR,wpn_mp40,wpn_mp40_fire_action_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_mp40_fire_action_plr,wpn\smg\\mp40\Fire\wpn_mp40_st_act.wav,WPN_SMG_ACT_PLR,wpn_mp40,wpn_mp40_move_l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Flux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_mp40_move_l,wpn\old_flux\ring\car_m_left.wav,wpn_SMG_NPC_FLUX_L,wpn_mp40,wpn_mp40_move_r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_mp40_move_r,wpn\old_flux\ring\car_m_right.wav,wpn_SMG_NPC_FLUX_R,wpn_mp40,wpn_mp40_shelleject_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_mp40_shelleject_plr,WPN\shell\eject,WPN_SHELL_PLR,wpn_mp40,wpn_mp40_shellimpact_plr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wpn_mp40_shellimpact_plr,WPN\shell\impact,WPN_SHELL_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_mp40_mag_in_plr,wpn\smg\ww2\mp40\Foley\fly_mp40_mag_in.wav,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_mp40_mag_out_plr,wpn\smg\ww2\mp40\Foley\fly_mp40_mag_out.wav,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_mp40_charge_plr,wpn\smg\ww2\mp40\Foley\fly_mp40_charge.wav,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fly_mp40_futz_plr,,WPN_ALL_RELOAD_PLR,wpn_mp40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
