name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_cold_wind_gusts,amb\environment\wind\cold\gust,AMB_1500,,,ambience,79,91,,200,,,log3,log3,,,5,priority,,,-200,200,,,,,,3d,streamed,,,,,96,,,,200,1000,93,0.6,,,,,,,,,,,,,,,,,,,,,,ambience_ext
amb_wind_drafts,amb\environment\wind\gusts\whistling,AMB_1500,,,ambience,81,91,,200,,,curve1,curve1,,,5,priority,,,-200,200,,,,,,3d,streamed,,,,,96,,,,200,800,93,0.5,,,,,,,,,,,,,,,,,,,,,,ambience_ext
amb_creak_metal,amb\creak\metal,AMB_1000,,amb_cold_wind_gusts,ambience,81,85,,,,,,,,,,,,,-300,0,,,,,,3d,streamed,,,,,96,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_ext
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_wind_dull,amb\environment\wind\snow\cold_wind\window\window_wind.wav,AMB_500,,,ambience,90,90,,,,,log3,log3,,,,,,,0,0,,,,,,3d,streamed,looping,,,,96,,,,150,300,97,0.4,,,,,,,,,,,,,,,,,,,,,,ambience_ext
amb_wind_hollow,amb\environment\wind\hollow\hollow.wav,AMB_500,,,ambience,83,83,,,,,log3,log3,,,,,,,0,0,,,,,,3d,streamed,looping,,,,96,,,,150,300,97,0.5,,,,,,,,,,,,,,,,,,,,,,ambience_ext
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_branch_crack,amb\creak\tree,AMB_1500,,amb_tree_leaves,ambience,92,96,,200,,,,,,,3,priority,,,-200,200,,,,,,3d,,,,,500,96,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,ambience_ext
amb_tree_leaves,amb\environment\wind\gusts\leaves,AMB_1500,,,ambience,87,90,,200,,,,,,,2,priority,,,-200,200,,,,,,3d,streamed,,,0.6,,96,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,ambience_ext
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#wildlife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_hawk,amb\animals\birds\red_tail_hawk,AMB_2000,,,ambience,76,79,,150,,,curve1,curve5,,,1,reject,,,-200,200,,,,,,3d,,,,,,100,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_ext
amb_wolf_howl,amb\animals\wolves\howl,AMB_2000,,,ambience,88,91,,200,,,curve1,curve5,,,2,reject,,,-100,100,,,,,,3d,streamed,,,,,100,,,,500,2000,89,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_ext
amb_crow,amb\animals\birds\crow,AMB_2000,,,ambience,86,90,,150,,,curve1,curve5,,,2,reject,,,-200,200,,,,,,3d,,,,,,100,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_ext
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_machine_rumble,amb\industrial\rumble\rumble_00.wav,AMB_1500,,,ambience,90,90,,200,,,curve1,,,,,,,,0,0,,,,,,3d,,looping,,,,,,,,200,1100,93,0,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_machine_rumble_2,amb\industrial\rumble_2\rumble_2_00.wav,AMB_1000,,,ambience,85,85,,,,,,,,,,,,,0,0,,,,,,3d,streamed,,,,,,,,,200,1100,89,0,,,,,,,,,,,,,,,,,,,,,,ambience_int
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_hum_a,amb\industrial\hum\hum_a.wav,AMB_2000,,amb_hum_b,ambience,90,90,,350,,,curve1,,,,,,,,0,0,,,,,,3d,streamed,looping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience
amb_hum_b,amb\industrial\hum\hum_b.wav,AMB_1000,,,ambience,88,88,,450,1000,,,,,,,,,,0,0,,,,,,3d,,looping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience
amb_hum_c,amb\industrial\hum\hum_c,AMB_1000,,amb_hum_d,ambience,88,92,,450,1000,,curve1,,,,,,,,0,0,,,,,,3d,streamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience
amb_hum_d,amb\industrial\hum\hum_d,AMB_1000,,,ambience,85,88,,450,1000,,curve1,,,,,,,,0,0,,,,,,3d,,,,0.2,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#amb_satellite_data_1,amb\electronics\computer\data_2,,,,ambience,92,94,,1000,3000,,log1,,,,,,1,oldest,-2400,-1200,,,,,,3d,,,,,,80,,,,,,,0.1,,,no,,,,,,,,,,,,,,,,,,,ambience_ext
#amb_satellite_data_2,amb\electronics\computer\data_2,,,,ambience,91,93,,600,2600,,log1,,,,,,1,oldest,-1000,-600,,,,,,3d,,,,,,80,,,,,,,0.1,,,no,,,,,,,,,,,,,,,,,,,ambience_ext
#amb_satellite_data_3,amb\electronics\computer\data_2,,,,ambience,86,88,,650,1900,,log1,,,,,,1,oldest,-500,-200,,,,,,3d,,,,,,80,,,,,,,0.1,,,no,,,,,,,,,,,,,,,,,,,ambience_ext
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Computers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_computer_room_L,amb\electronics\computer\room_le\room_L.wav,,,,ambience,96,96,,320,480,,,,,,,,,,0,0,,,,,,3d,streamed,looping,,,,92,,,,240,600,89,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_R,amb\electronics\computer\room_le\room_R.wav,,,,ambience,96,96,,320,480,,,,,,,,,,0,0,,,,,,3d,streamed,looping,,,,92,,,,240,600,89,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_L2,amb\electronics\computer\room_le\room_L2.wav,,,,ambience,89,89,,250,900,,,,,,,,,,0,0,,,,,,3d,streamed,looping,,,,92,,,,100,400,89,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_R2,amb\electronics\computer\room_le\room_R2.wav,,,,ambience,91,91,,250,900,,,,,,,,,,0,0,,,,,,3d,streamed,looping,,,,92,,,,100,400,89,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_loop_a,amb\electronics\computer\room\loop_a.wav,,,,ambience,89,89,,250,900,,,,,,,,,,0,0,,,,,,3d,,looping,,,,92,,,,300,600,92,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_loop_a2,amb\electronics\computer\room\loop_a.wav,,,,ambience,89,89,,250,900,,,,,,,,,,-200,-200,,,,,,3d,,looping,,,,92,,,,300,600,92,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_loop_a3,amb\electronics\computer\room\loop_a.wav,,,,ambience,86,86,,250,900,,,,,,,,,,110,110,,,,,,3d,,looping,,,,92,,,,300,600,92,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_loop_b,amb\electronics\computer\room\loop_b.wav,,,,ambience,91,91,,300,1000,,,,,,,,,,0,0,,,,,,3d,,looping,,,,92,,,,300,600,95,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_loop_c,amb\electronics\computer\room_le\room_L.wav,,,,ambience,97,97,,450,1100,,,,,,,,,,0,0,,,,,,3d,streamed,looping,,,,92,,,,240,600,89,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_room_loop_d,amb\electronics\computer\room_le\room_R.wav,,,,ambience,97,97,,450,1100,,,,,,,,,,200,200,,,,,,3d,streamed,looping,,,,92,,,,240,600,89,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_computer_tape,amb\electronics\computer\tape,,,,ambience,84,84,,250,900,,,,,,1,reject,1,reject,0,0,,,,,,3d,,,,,,92,,,,300,600,86,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_room_tone_lf,amb\electronics\computer\room\tone_lf.wav,,,,ambience,97,97,,,,,,,,,,,,,0,0,,,,,,2d,,looping,,,,92,,quad,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_room_tone_lf2,amb\electronics\computer\room\tone_lf.wav,,,,ambience,93,93,,,,,,,,,,,,,0,0,,,,,,2d,,looping,,,,92,,quad,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_shrill_static,amb\electronics\radio\ham\static,,,,ambience,67,67,,250,900,,,,,,1,reject,1,reject,0,0,,,,,,3d,,,,,,92,,,,300,600,86,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_telcom_data_loop,amb\electronics\telcom\data\loop.wav,,,,ambience,63,63,,300,1000,,,,,,,,,,0,0,,,,,,3d,,looping,,,,92,,,,300,600,95,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_telcom_data_stream,amb\electronics\telcom\data\stream.wav,,,,ambience,63,63,,300,1000,,,,,,1,reject,1,reject,0,0,,,,,,3d,,,,,,92,,,,300,600,95,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
amb_telcom_data_burst,amb\electronics\telcom\data\burst.wav,,,,ambience,63,63,,300,1000,,,,,,1,reject,1,reject,0,0,,,,,,3d,,,,,,92,,,,300,600,95,0.3,,,,,,,,,,,,,,,,,,,,,,ambience_int
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_radar_move_loop,amb\industrial\giant_machine\amb_machine_run.wav,EVT_3D,,amb_radar_move_loop_close,ambience,94,94,,2000,6000,16000,log1,log2,,,1,reject,,,,,,,,,,3d,,looping,,,,100,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,event
amb_radar_move_loop_close,amb\electronics\sat_dish\amb_rotate_dish_close_loop.wav,EVT_3D,,,ambience,96,96,,1000,3400,6500,log2,log1,,,1,reject,,,,,,,,,,3d,,looping,,,,97,,,,400,1000,98,,,,,,,,,,,,,,,,,,,,,,,event
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_light_flourescent,amb\lights\flourescent\flourescent.wav,AMB_500,,,ambience,78,80,,200,400,600,,log2,,,,,,,-150,165,,,,,,3d,,looping,pitch,,,93,,,,50,75,93,0.6,,,,,,,,,,,,,,,,,,,,,,ambience
amb_gear_loop,evt\mp_radiation\grinder\grinder_loop.wav,AMB_1000,,,ambience,96,96,,,1200,1400,,log1,,,,,,,0,0,,,,,,3d,,looping,,,,98,,,,70,100,92,0.4,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_space_heater,amb\industrial\heater\space_heater.wav,AMB_500,,,ambience,93,96,,200,750,900,,log2,,,,,,,-150,165,,,,,,3d,,looping,pitch,,,93,,,,50,75,93,0.6,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_light_hum,amb\lights\hum,AMB_500,,,ambience,85,92,,50,300,,,,,,,,,,0,0,,,,,,3d,,looping,,,,100,,,,250,800,98,0.15,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_fire_xlrg,amb\environment\fire\extreme\extreme.wav,amb_1500,,,ambience,95,96,,600,1500,1500,log2,,,,16,priority,,,-50,25,,,,,,3d,,looping,pitch,,,96,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,ambience
exp_tank_fire,amb\environment\fire\medium\medium.wav,amb_500,,amb_pipe_fire_hiss,ambience,100,100,,600,1500,1500,log3,curve3,,,,,,,-150,165,,,,,,3d,,looping,pitch,,,100,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,ambience
amb_pipe_fire_hiss,amb\industrial\gas\hiss,amb_500,,,ambience,95,95,,200,600,1200,log3,curve3,,,,,,,-150,165,,,,,,3d,,looping,pitch,,,100,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,ambience
amb_pipe_hiss,amb\industrial\gas\hiss,amb_500,,,ambience,95,95,,200,600,1200,log3,curve3,,,,,,,-150,165,,,,,,3d,,looping,pitch,,,100,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_water_drip,amb\environment\water\drip\loop\large_drip.wav,amb_500,,,ambience,93,93,,50,400,600,log1,log3,,,,,,,0,0,,,,,,3d,,looping,pitch,,,100,,,,50,150,,0.6,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_spark_small,amb\electronics\spark\small,AMB_1000,,,ambience,83,91,,,,,,,,,,,,,-200,200,,,,,,3d,,,,,,96,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_snow_fall,amb\environment\snow\fall,AMB_1000,,,ambience,88,93,,,,,,,,,,,,,-200,200,,,,,,3d,,,,0.6,,96,,,,75,150,94,0.4,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
