name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot
# Lunar Lander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_lander_fire,evt\zombie_cosmodrome\rocket\air_dist.wav,,,evt_rocket_fire_noise,event,97,97,,600,10000,12000,,,,,,,,,,,,100,100,0.25,1,3d,streamed,looping,,,,0,,,,600,6000,89,0.1,,,,,,,,,,,,,,,,,,,,,,event
evt_lander_fire_noise,evt\zombie_cosmodrome\rocket\fire.wav,,,,event,97,97,,400,8000,9000,,,,,,,,,,,,100,100,0.25,1,3d,streamed,looping,,,,0,,,,400,4000,89,0.1,,,,,,,,,,,,,,,,,,,,,,event
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_lander_gate,,,,,ambience,97,97,,250,3500,4000,,curve2,,,3,priority,,,-182,241,,70,80,0.25,1,3d,,,pitch,,200,,,wpn_all,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience
zmb_lander_door,,,,,ambience,97,97,,250,3500,4000,,curve2,,,3,priority,,,-182,241,,70,80,0.25,1,3d,,,pitch,,200,,,wpn_all,,,,,,,,,,,,,,,,,,,,,,,,,,,ambience
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# MIG fly by,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
veh_mig_flyby,veh\mig\zmb_flyby,,,,vehicle,100,100,,2250,42000,,,,,,,,,,-281,315,,100,100,0.25,1,3d,streamed,looping,pitch,,,100,,,,521,4000,100,0,,,,,,,,,,,,,,,,,,,,,,vehicle_mp
veh_mig_flyby_2d,veh\mig\flyby_2D\flyby_2D.wav,,,,vehicle,96,96,,1250,42000,,,,,,,,,,-88,165,,100,100,0.25,1,2d,streamed,,,,,100,,music_all,,521,4000,100,0,,,,,,,,,,,,,,,,,,,,,,vehicle_mp
veh_mig_flyby_lfe,veh\mig\lfe\flyby_lfe.wav,,,,vehicle,97,97,,1250,42000,,,,,,,,,,0,0,,100,100,0.25,1,2d,,,,,580,100,,lfe,,521,4000,100,0,,,,,,,,,,,,,,,,,,,,,,vehicle_mp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Rocket Gantry Alarms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_alarm_a,evt\zombie_cosmodrome\rocket_alarm\alarm_a,,,,event,97,97,,250,6000,7000,,,,,8,reject,8,reject,0,0,,100,100,0.25,1,3d,,,,,,,,,,250,800,98,0.15,,,,,,,,,,,,,,,,,,,,,,event
evt_alarm_b_loop,evt\zombie_cosmodrome\rocket_alarm\alarm_b\alarm_b_loop.wav,,,,event,90,90,,1000,10000,12000,,,,,8,reject,8,reject,-20,20,,100,100,0.25,1,3d,,looping,pitch,,,,,,,250,800,98,0,,,,,,,,,,,,,,,,,,,,,,event
evt_alarm_b_end,evt\zombie_cosmodrome\rocket_alarm\alarm_b\alarm_b_end.wav,,,,event,89,89,,1000,10000,12000,,,,,8,reject,8,reject,-20,20,,100,100,0.25,1,3d,,,pitch,,,,,,,250,800,98,0,,,,,,,,,,,,,,,,,,,,,,event
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# APE LANDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_ape_landing_incoming,evt\zombie_cosmodrome\ape_landing\incoming.wav,,,,event,95,95,,2500,42000,,,,,,,,,,,,,100,100,0.25,1,3d,streamed,,,,,0,,,,4000,35000,95,0,,,,,,,,,,,,,,,,,,,,,,special_event
evt_ape_landing_whoosh,evt\zombie_cosmodrome\ape_landing\whoosh.wav,,,evt_ape_landing_whoosh_sweet,event,95,95,,2500,42000,,,,,,,,,,,,,100,100,0.25,1,3d,,,,,,0,,,,4000,35000,95,0,,,,,,,,,,,,,,,,,,,,,,special_event
evt_ape_landing_whoosh_sweet,evt\zombie_cosmodrome\ape_landing\whoosh_sweet.wav,,,,event,92,92,,,,,,,,,,,,,,,,100,100,0.25,1,2d,,,,,500,0,,quad,,,,,0,,,,,,,,,,,,,,,,,,,,,,special_event
evt_ape_landing_impact,evt\zombie_cosmodrome\ape_landing\impact.wav,,,,event,97,97,,2500,42000,,,,,,,,,,,,,100,100,0.25,1,3d,,,,,,0,,,,4000,35000,95,0,,,,,,,,,,,,,,,,,,,,,,special_event
evt_ape_landing_sonic_boom_front,evt\zombie_cosmodrome\ape_landing\sonic_boom_front.wav,,,evt_ape_landing_sonic_boom_rear,event,97,97,,,,,,,,,,,,,,,,100,100,0.25,1,2d,streamed,,,,,0,,front,,,,,0,,,,,,,,,,,,,,,,,,,,,,special_event
evt_ape_landing_sonic_boom_rear,evt\zombie_cosmodrome\ape_landing\sonic_boom_rear.wav,,,,event,96,96,,,,,,,,,,,,,,,,100,100,0.25,1,2d,streamed,,,,,0,,back,,,,,0,,,,,,,,,,,,,,,,,,,,,,special_event
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_spark_special,amb\electronics\spark,evt_3d,,,effects,92,92,,150,500,,curve4,,,,3,reject,,,-120,120,,60,80,0.25,1,3d,,,,,,100,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,effects
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
